Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MaritalStatus,Over18,StandardHours,EmployeeCount
58,No,Non-Travel,956,Research & Development,23,3,Human Resources,1882,3,Male,1,4,Sales Executive,1,6310.0,1,No,25,4,4,3,40,2,1,3,0,14,12,Married,Y,80,1
44,No,Travel_Rarely,489,Sales,25,4,Marketing,1883,4,Male,1,4,Research Director,1,2870.0,1,No,25,3,1,0,37,6,2,14,11,14,16,Single,Y,80,1
33,No,Travel_Rarely,1113,Sales,14,1,Life Sciences,1884,1,Male,3,1,Sales Representative,4,2210.0,3,No,24,3,4,2,28,3,3,15,2,7,15,Single,Y,80,1
46,Yes,Travel_Rarely,589,Sales,15,5,Life Sciences,1885,4,Female,1,2,Human Resources,2,1920.0,5,No,16,3,4,3,28,3,2,9,10,13,6,Divorced,Y,80,1
56,No,Travel_Rarely,1493,Human Resources,7,5,Human Resources,1886,4,Male,1,1,Sales Executive,4,3140.0,5,No,15,4,3,0,40,3,4,0,14,5,5,Married,Y,80,1
59,No,Travel_Frequently,1313,Research & Development,21,4,Human Resources,1887,2,Male,2,2,Sales Executive,3,2180.0,9,Yes,11,4,3,0,41,3,2,0,0,11,9,Single,Y,80,1
50,No,Travel_Rarely,201,Sales,26,5,Other,1888,3,Male,2,5,Research Director,2,3200.0,5,Yes,16,4,1,3,32,4,3,19,9,13,13,Married,Y,80,1
39,No,Travel_Rarely,544,Human Resources,21,5,Other,1889,1,Male,2,4,Sales Executive,2,6140.0,9,Yes,19,3,2,1,21,4,4,17,12,2,4,Divorced,Y,80,1
34,No,Travel_Rarely,1017,Sales,16,2,Human Resources,1890,1,Male,1,2,Sales Executive,4,1750.0,0,No,19,3,1,2,29,5,4,19,7,6,6,Married,Y,80,1
41,No,Travel_Rarely,1015,Sales,23,2,Marketing,1891,1,Male,4,1,Manager,1,2350.0,4,No,19,3,1,1,31,2,3,12,4,15,14,Married,Y,80,1
57,No,Travel_Rarely,316,Research & Development,16,5,Other,1892,1,Female,1,3,Sales Executive,3,1820.0,4,Yes,19,3,4,1,39,3,1,1,4,0,3,Married,Y,80,1
26,Yes,Travel_Rarely,564,Research & Development,4,5,Marketing,1893,1,Male,2,2,Laboratory Technician,1,3230.0,9,No,13,3,1,0,8,5,2,6,4,12,9,Single,Y,80,1
48,No,Travel_Rarely,1331,Research & Development,28,5,Technical Degree,1894,4,Female,2,4,Research Scientist,1,1630.0,6,No,12,3,4,3,30,5,3,2,11,8,11,Married,Y,80,1
59,No,Travel_Rarely,1350,Research & Development,6,5,Other,1895,1,Female,4,4,Human Resources,1,3230.0,7,No,14,3,4,1,41,4,4,16,10,15,15,Married,Y,80,1
40,No,Travel_Rarely,164,Research & Development,24,1,Medical,1896,4,Male,1,4,Manufacturing Director,4,3060.0,7,No,23,3,3,1,27,1,1,20,5,11,17,Married,Y,80,1
29,No,Travel_Frequently,727,Research & Development,17,4,Other,1897,2,Male,4,3,Healthcare Representative,3,3170.0,8,Yes,17,3,2,3,11,5,1,6,7,13,14,Married,Y,80,1
43,No,Travel_Rarely,439,Research & Development,12,1,Other,1898,2,Female,4,3,Human Resources,1,3310.0,6,No,19,4,3,3,25,5,2,18,8,5,2,Single,Y,80,1
48,No,Travel_Frequently,960,Sales,15,3,Life Sciences,1899,4,Female,1,5,Research Scientist,4,1670.0,7,No,16,3,3,2,40,0,3,16,2,2,8,Married,Y,80,1
27,No,Travel_Rarely,565,Research & Development,3,3,Human Resources,1900,1,Male,4,5,Manufacturing Director,2,4040.0,7,No,24,3,4,3,37,6,4,3,4,1,8,Married,Y,80,1
47,No,Travel_Rarely,1023,Human Resources,19,4,Medical,1901,3,Male,2,3,Research Director,4,6090.0,3,Yes,15,3,3,0,29,5,3,11,0,6,11,Divorced,Y,80,1
55,No,Non-Travel,499,Research & Development,11,4,Life Sciences,1902,1,Female,4,5,Laboratory Technician,2,1330.0,3,No,25,4,3,3,39,1,3,19,14,13,7,Married,Y,80,1
45,Yes,Travel_Frequently,1331,Research & Development,5,5,Other,1903,1,Male,2,4,Manager,4,2050.0,6,No,16,3,2,3,27,1,3,8,6,10,5,Married,Y,80,1
36,No,Non-Travel,543,Sales,2,4,Medical,1904,1,Female,1,1,Manufacturing Director,1,2560.0,1,Yes,24,4,4,0,18,1,2,0,5,1,6,Divorced,Y,80,1
55,No,Travel_Rarely,540,Sales,15,5,Medical,1905,4,Male,2,3,Sales Representative,1,4720.0,9,No,11,3,3,3,37,1,2,18,5,9,6,Divorced,Y,80,1
60,No,Travel_Rarely,1198,Sales,10,1,Other,1906,4,Male,2,5,Research Scientist,4,3570.0,6,No,24,3,4,2,42,5,4,7,2,9,5,Married,Y,80,1
22,No,Travel_Rarely,626,Research & Development,14,3,Medical,1907,1,Male,1,2,Healthcare Representative,2,2900.0,8,Yes,22,3,2,0,7,1,1,1,0,3,8,Married,Y,80,1
35,Yes,Travel_Rarely,248,Research & Development,2,2,Other,1908,3,Female,2,3,Manufacturing Director,1,3530.0,5,No,16,3,2,0,38,4,1,8,9,0,0,Divorced,Y,80,1
25,No,Travel_Frequently,147,Research & Development,21,1,Marketing,1909,4,Male,2,1,Research Director,4,4340.0,0,No,12,3,3,3,7,2,2,0,1,13,15,Single,Y,80,1
56,No,Travel_Rarely,337,Sales,13,3,Technical Degree,1910,2,Male,3,3,Human Resources,3,1890.0,6,No,11,3,1,3,38,0,1,3,2,15,17,Single,Y,80,1
29,No,Travel_Rarely,514,Research & Development,19,2,Marketing,1911,1,Female,1,5,Manager,3,1570.0,1,No,22,3,1,3,15,4,2,14,12,10,12,Married,Y,80,1
43,No,Travel_Rarely,1480,Research & Development,1,2,Medical,1912,2,Male,3,3,Sales Representative,1,2680.0,6,Yes,20,3,4,1,25,5,4,17,8,5,11,Married,Y,80,1
59,No,Travel_Rarely,1059,Research & Development,6,4,Marketing,1913,2,Female,2,2,Laboratory Technician,2,3780.0,8,No,22,3,3,0,41,2,3,19,15,12,15,Single,Y,80,1
35,No,Travel_Rarely,1310,Sales,13,1,Human Resources,1914,2,Male,1,2,Laboratory Technician,3,3350.0,2,No,14,3,1,2,17,1,3,13,2,1,4,Divorced,Y,80,1
56,No,Non-Travel,1347,Research & Development,4,4,Human Resources,1915,4,Female,3,2,Laboratory Technician,2,7710.0,4,No,15,3,2,3,38,1,3,9,4,11,14,Married,Y,80,1
57,No,Travel_Frequently,177,Research & Development,14,2,Human Resources,1916,4,Female,4,4,Sales Executive,3,900.0,7,No,11,3,4,1,39,4,2,1,12,12,14,Married,Y,80,1
45,No,Travel_Rarely,649,Human Resources,23,1,Human Resources,1917,4,Male,1,4,Sales Representative,1,2280.0,1,No,21,3,2,2,38,4,1,3,3,7,3,Single,Y,80,1
18,No,Travel_Rarely,822,Research & Development,23,2,Medical,1918,2,Male,1,1,Sales Representative,1,2230.0,8,No,13,3,3,2,34,2,3,16,14,9,16,Married,Y,80,1
25,No,Travel_Rarely,264,Research & Development,9,3,Life Sciences,1919,3,Female,3,2,Human Resources,4,1380.0,8,No,24,3,3,1,12,1,2,3,15,11,16,Divorced,Y,80,1
41,Yes,Travel_Rarely,497,Human Resources,12,2,Technical Degree,1920,2,Male,4,5,Laboratory Technician,3,4880.0,5,No,19,3,2,3,36,5,2,6,9,10,13,Single,Y,80,1
56,Yes,Travel_Rarely,161,Sales,4,2,Life Sciences,1921,4,Male,2,4,Human Resources,3,3630.0,2,Yes,25,3,2,3,38,6,2,18,15,0,16,Married,Y,80,1
47,No,Travel_Frequently,809,Research & Development,28,5,Technical Degree,1922,4,Male,2,5,Human Resources,3,1990.0,7,No,22,3,1,0,29,0,2,3,4,8,2,Single,Y,80,1
46,No,Travel_Rarely,1170,Sales,2,3,Life Sciences,1923,4,Male,1,4,Human Resources,4,3110.0,5,No,19,4,3,0,28,4,4,9,7,9,17,Single,Y,80,1
28,No,Travel_Rarely,739,Sales,9,3,Other,1924,4,Male,1,5,Manufacturing Director,1,4270.0,3,No,19,3,4,1,10,2,4,9,0,7,8,Married,Y,80,1
44,No,Travel_Rarely,835,Sales,13,3,Human Resources,1925,4,Male,1,4,Healthcare Representative,2,2880.0,0,No,12,3,3,3,26,0,2,2,0,1,8,Divorced,Y,80,1
31,No,Travel_Frequently,169,Sales,26,4,Other,1926,1,Male,2,3,Healthcare Representative,1,3110.0,8,No,24,3,1,1,29,0,3,5,15,2,4,Married,Y,80,1
18,No,Travel_Rarely,906,Research & Development,21,4,Human Resources,1927,1,Female,4,4,Manufacturing Director,2,2760.0,7,No,24,3,1,0,8,6,2,14,9,6,15,Married,Y,80,1
33,No,Travel_Frequently,938,Research & Development,29,2,Marketing,1928,2,Male,1,5,Sales Executive,2,1860.0,9,Yes,20,3,1,0,15,0,4,13,9,6,11,Divorced,Y,80,1
43,No,Travel_Rarely,610,Human Resources,25,3,Marketing,1929,1,Male,2,4,Research Scientist,1,5090.0,7,No,18,3,2,0,25,4,4,3,15,4,15,Single,Y,80,1
19,No,Travel_Rarely,980,Research & Development,23,5,Medical,1930,4,Female,2,5,Research Scientist,3,3540.0,1,No,19,3,3,2,35,6,3,12,4,4,13,Divorced,Y,80,1
54,No,Travel_Rarely,1460,Research & Development,6,2,Technical Degree,1931,1,Female,2,1,Healthcare Representative,1,4390.0,2,Yes,23,3,4,3,36,2,1,2,11,2,2,Divorced,Y,80,1
55,No,Travel_Rarely,1168,Research & Development,2,3,Technical Degree,1932,2,Female,1,4,Laboratory Technician,3,3920.0,3,No,17,3,4,1,37,1,2,6,5,4,4,Married,Y,80,1
56,No,Travel_Rarely,133,Sales,3,3,Medical,1933,2,Male,2,4,Research Scientist,2,1720.0,1,No,23,3,1,3,38,5,2,7,15,2,11,Single,Y,80,1
53,No,Travel_Rarely,146,Research & Development,12,4,Human Resources,1934,3,Female,2,2,Healthcare Representative,4,3030.0,1,No,20,4,2,3,35,5,4,16,1,0,4,Divorced,Y,80,1
42,Yes,Non-Travel,1103,Research & Development,27,3,Marketing,1935,1,Male,4,4,Research Scientist,1,3020.0,7,Yes,16,3,2,1,34,1,1,17,15,1,11,Married,Y,80,1
49,Yes,Travel_Rarely,136,Research & Development,20,5,Medical,1936,2,Female,4,2,Laboratory Technician,3,2590.0,3,No,18,3,1,1,31,2,1,2,1,4,1,Single,Y,80,1
44,No,Travel_Rarely,840,Research & Development,16,3,Human Resources,1937,3,Female,1,1,Research Director,3,2580.0,4,No,17,4,3,0,26,4,4,17,0,9,7,Married,Y,80,1
54,No,Travel_Frequently,230,Research & Development,20,5,Life Sciences,1938,3,Male,4,1,Human Resources,4,4230.0,2,No,25,3,4,2,38,4,4,10,9,11,6,Married,Y,80,1
27,No,Travel_Rarely,944,Research & Development,7,2,Medical,1939,4,Male,2,2,Research Director,1,1820.0,0,No,24,3,3,3,9,6,4,7,5,2,8,Single,Y,80,1
56,No,Travel_Frequently,760,Research & Development,11,4,Medical,1940,3,Male,2,2,Human Resources,4,1920.0,4,Yes,22,3,4,0,38,0,1,20,0,4,8,Married,Y,80,1
54,No,Non-Travel,690,Research & Development,24,3,Human Resources,1941,4,Female,4,1,Manufacturing Director,3,2710.0,7,No,20,3,2,0,36,2,2,4,6,10,4,Married,Y,80,1
33,Yes,Travel_Rarely,566,Research & Development,29,2,Other,1942,1,Male,2,4,Manager,2,2560.0,6,No,16,3,1,3,16,4,3,9,6,6,14,Divorced,Y,80,1
18,No,Travel_Rarely,171,Research & Development,7,3,Life Sciences,1943,1,Male,4,4,Sales Executive,3,4280.0,0,No,23,3,1,1,27,0,4,2,12,7,15,Divorced,Y,80,1
56,No,Travel_Rarely,1241,Research & Development,22,3,Marketing,1944,2,Female,2,5,Sales Executive,2,960.0,2,No,18,3,3,2,38,3,1,19,13,11,11,Married,Y,80,1
59,No,Travel_Rarely,410,Sales,26,1,Medical,1945,2,Female,1,4,Laboratory Technician,3,2130.0,6,No,13,4,3,1,41,6,1,8,8,13,17,Single,Y,80,1
60,No,Travel_Frequently,1361,Research & Development,12,1,Medical,1946,2,Male,3,5,Healthcare Representative,1,7600.0,0,No,15,3,4,2,42,1,2,14,10,2,14,Married,Y,80,1
45,No,Travel_Rarely,821,Research & Development,22,4,Other,1947,1,Female,3,2,Manager,2,2780.0,9,Yes,24,3,1,1,32,1,1,19,8,14,13,Single,Y,80,1
52,No,Travel_Rarely,357,Research & Development,18,4,Medical,1948,2,Female,3,2,Sales Representative,1,2230.0,0,No,19,4,2,3,34,3,3,9,11,15,1,Single,Y,80,1
18,No,Non-Travel,1412,Research & Development,24,2,Marketing,1949,1,Male,4,3,Sales Executive,4,3060.0,6,Yes,16,3,2,3,25,3,1,4,14,2,10,Divorced,Y,80,1
46,No,Non-Travel,676,Research & Development,1,2,Marketing,1950,1,Female,2,4,Sales Executive,3,3710.0,7,No,11,4,4,0,35,5,3,14,4,2,15,Divorced,Y,80,1
59,No,Travel_Rarely,1316,Research & Development,10,1,Life Sciences,1951,1,Male,2,5,Manufacturing Director,3,3730.0,4,No,14,3,3,3,41,1,4,11,8,6,8,Divorced,Y,80,1
51,No,Travel_Rarely,1439,Research & Development,8,5,Life Sciences,1952,1,Male,1,1,Laboratory Technician,4,5260.0,8,Yes,21,3,4,3,37,4,1,17,1,11,1,Divorced,Y,80,1
47,Yes,Travel_Frequently,1140,Sales,24,5,Technical Degree,1953,3,Male,3,2,Sales Executive,2,1170.0,7,Yes,11,3,3,2,29,1,4,18,5,6,1,Single,Y,80,1
18,Yes,Travel_Rarely,1220,Research & Development,25,5,Technical Degree,1954,1,Female,1,4,Research Scientist,3,2140.0,7,Yes,15,4,1,3,12,4,1,4,2,4,1,Married,Y,80,1
45,No,Travel_Frequently,190,Research & Development,28,1,Marketing,1955,2,Male,1,4,Human Resources,4,3900.0,4,No,21,4,1,3,27,1,1,13,0,3,6,Married,Y,80,1
54,No,Travel_Frequently,1437,Sales,16,4,Other,1956,3,Female,3,3,Sales Executive,2,3930.0,2,No,24,3,3,2,37,6,2,0,4,6,1,Single,Y,80,1
41,No,Travel_Rarely,1026,Research & Development,21,5,Medical,1957,3,Male,4,4,Manufacturing Director,2,4940.0,9,Yes,11,3,2,1,24,0,4,14,10,1,10,Single,Y,80,1
27,No,Non-Travel,1219,Human Resources,21,5,Marketing,1958,2,Female,2,2,Human Resources,4,4270.0,7,No,21,3,2,3,18,4,3,0,2,3,14,Divorced,Y,80,1
44,No,Travel_Frequently,1129,Research & Development,14,4,Technical Degree,1959,4,Female,4,3,Sales Representative,1,3320.0,7,No,12,4,2,2,26,0,1,13,9,6,5,Single,Y,80,1
49,No,Travel_Rarely,1045,Research & Development,29,2,Other,1960,2,Male,3,2,Laboratory Technician,4,3830.0,1,Yes,24,3,3,2,39,0,3,5,1,5,3,Married,Y,80,1
29,No,Travel_Frequently,806,Sales,22,3,Technical Degree,1961,4,Male,3,3,Laboratory Technician,2,1770.0,9,No,13,3,2,0,34,0,3,0,12,1,14,Married,Y,80,1
21,No,Travel_Frequently,1216,Research & Development,9,3,Human Resources,1962,4,Male,1,4,Manager,1,3110.0,1,No,13,3,3,1,3,6,4,13,2,15,14,Single,Y,80,1
57,No,Travel_Rarely,923,Research & Development,24,4,Technical Degree,1963,4,Female,4,5,Sales Representative,2,2060.0,6,No,25,3,2,1,39,0,2,1,4,1,16,Divorced,Y,80,1
43,No,Travel_Frequently,1262,Research & Development,2,2,Life Sciences,1964,4,Male,2,1,Sales Executive,1,1610.0,6,No,23,3,3,3,25,1,1,16,12,3,15,Married,Y,80,1
33,No,Travel_Frequently,317,Sales,12,4,Human Resources,1965,1,Male,3,3,Sales Representative,3,2320.0,0,No,15,3,1,3,22,5,2,3,8,6,2,Married,Y,80,1
27,No,Travel_Rarely,967,Sales,5,1,Other,1966,4,Male,4,5,Research Scientist,3,2120.0,8,No,16,3,4,2,9,3,1,8,11,0,1,Married,Y,80,1
39,No,Travel_Frequently,1130,Research & Development,28,5,Human Resources,1967,1,Female,4,5,Laboratory Technician,3,4000.0,3,No,11,3,2,3,21,6,2,19,5,6,6,Divorced,Y,80,1
22,No,Travel_Frequently,533,Sales,4,3,Medical,1968,2,Male,2,4,Research Director,4,3340.0,8,No,12,3,4,1,33,2,1,18,0,11,3,Married,Y,80,1
41,Yes,Travel_Rarely,1122,Research & Development,20,2,Technical Degree,1969,4,Female,1,2,Sales Representative,2,3370.0,5,Yes,24,3,2,2,23,0,2,15,9,12,6,Married,Y,80,1
46,Yes,Travel_Rarely,797,Research & Development,1,5,Technical Degree,1970,2,Male,2,3,Research Scientist,3,2070.0,5,Yes,20,3,1,3,28,6,4,10,9,7,8,Married,Y,80,1
52,No,Travel_Rarely,133,Human Resources,26,4,Human Resources,1971,1,Male,2,1,Research Scientist,1,1740.0,9,No,25,3,2,1,34,1,4,16,3,10,4,Divorced,Y,80,1
31,No,Non-Travel,229,Sales,7,1,Marketing,1972,1,Male,3,5,Sales Executive,1,2220.0,7,No,21,3,1,0,23,2,1,0,12,9,15,Single,Y,80,1
22,No,Travel_Rarely,774,Research & Development,5,3,Life Sciences,1973,2,Female,1,4,Research Scientist,3,8130.0,7,No,13,3,1,0,6,6,3,14,6,6,16,Married,Y,80,1
45,No,Travel_Rarely,1415,Human Resources,26,4,Technical Degree,1974,2,Female,4,2,Manager,2,8100.0,4,Yes,20,3,3,3,27,1,1,1,3,13,8,Married,Y,80,1
26,No,Travel_Rarely,719,Sales,13,2,Marketing,1975,4,Male,1,4,Sales Representative,4,2360.0,7,No,19,3,3,1,35,0,1,1,15,0,9,Single,Y,80,1
45,No,Travel_Rarely,765,Research & Development,9,4,Technical Degree,1976,1,Female,2,5,Healthcare Representative,3,4290.0,5,No,18,3,1,3,31,1,4,5,2,14,2,Divorced,Y,80,1
56,No,Travel_Rarely,1386,Research & Development,27,1,Marketing,1977,2,Female,4,4,Manufacturing Director,4,1820.0,0,No,21,3,3,0,38,2,3,8,2,8,10,Single,Y,80,1
46,No,Travel_Rarely,747,Research & Development,17,1,Life Sciences,1978,2,Female,4,1,Manufacturing Director,1,3040.0,4,No,22,3,1,2,28,3,2,17,12,14,10,Married,Y,80,1
55,No,Travel_Rarely,222,Research & Development,10,1,Life Sciences,1979,1,Male,2,4,Laboratory Technician,4,2800.0,6,No,18,3,3,0,37,5,1,4,10,13,7,Married,Y,80,1
23,No,Travel_Frequently,1124,Research & Development,13,1,Life Sciences,1980,3,Female,2,5,Laboratory Technician,3,7090.0,3,Yes,17,3,3,2,20,0,4,7,3,5,14,Divorced,Y,80,1
58,No,Travel_Frequently,564,Research & Development,26,4,Life Sciences,1981,2,Female,3,1,Manufacturing Director,3,3240.0,9,Yes,23,3,2,0,40,0,2,14,12,2,12,Married,Y,80,1
41,Yes,Travel_Rarely,1227,Research & Development,23,5,Medical,1982,1,Male,3,4,Healthcare Representative,4,1570.0,9,No,15,3,2,0,23,0,3,13,7,12,15,Married,Y,80,1
43,No,Travel_Frequently,473,Research & Development,22,3,Human Resources,1983,1,Male,3,1,Sales Representative,1,4010.0,7,No,20,3,2,3,28,5,2,2,0,0,4,Married,Y,80,1
26,No,Travel_Rarely,697,Research & Development,2,3,Technical Degree,1984,1,Female,3,3,Human Resources,1,7510.0,7,No,23,3,4,1,34,6,4,20,12,13,0,Married,Y,80,1
31,Yes,Travel_Rarely,131,Research & Development,9,5,Technical Degree,1985,2,Male,3,1,Healthcare Representative,4,3700.0,9,No,19,3,3,3,26,5,3,16,2,0,9,Married,Y,80,1
38,No,Travel_Frequently,383,Sales,10,2,Other,1986,1,Female,1,1,Manufacturing Director,2,1570.0,7,Yes,23,3,4,2,20,1,4,14,4,1,1,Married,Y,80,1
28,No,Travel_Rarely,151,Research & Development,24,2,Other,1987,4,Male,4,1,Human Resources,1,2100.0,7,Yes,11,3,4,2,40,4,3,14,11,6,4,Single,Y,80,1
31,No,Non-Travel,1284,Research & Development,25,2,Marketing,1988,2,Male,4,4,Research Scientist,1,4530.0,7,No,20,3,4,1,27,0,1,4,0,15,12,Single,Y,80,1
50,No,Travel_Rarely,714,Human Resources,18,5,Other,1989,1,Female,3,4,Human Resources,2,4060.0,7,No,11,3,2,1,32,0,2,0,0,5,0,Single,Y,80,1
57,Yes,Travel_Rarely,885,Research & Development,3,4,Medical,1990,3,Male,1,2,Sales Representative,4,6730.0,2,No,18,3,2,0,39,1,4,12,7,10,5,Married,Y,80,1
56,No,Travel_Rarely,954,Human Resources,22,3,Other,1991,3,Male,2,1,Sales Executive,4,1580.0,0,No,20,3,4,2,38,1,4,3,13,14,11,Single,Y,80,1
44,No,Travel_Rarely,1483,Sales,22,4,Technical Degree,1992,2,Male,1,1,Manufacturing Director,1,4470.0,9,No,19,3,3,0,28,0,3,10,8,12,1,Married,Y,80,1
57,No,Travel_Rarely,465,Research & Development,4,3,Other,1993,4,Male,4,3,Sales Representative,1,1860.0,0,No,14,3,2,3,39,6,4,15,7,8,14,Married,Y,80,1
41,No,Travel_Rarely,333,Research & Development,11,3,Life Sciences,1994,2,Male,3,5,Human Resources,4,1780.0,7,No,12,3,2,2,37,4,4,16,8,10,8,Divorced,Y,80,1
32,No,Travel_Rarely,346,Sales,5,2,Technical Degree,1995,4,Female,2,4,Sales Representative,2,2970.0,2,Yes,12,3,3,3,14,1,1,0,14,7,5,Single,Y,80,1
60,No,Travel_Rarely,497,Research & Development,15,1,Marketing,1996,1,Female,3,2,Manufacturing Director,2,1720.0,6,No,16,3,1,1,42,1,4,10,13,3,2,Divorced,Y,80,1
22,No,Travel_Rarely,220,Research & Development,9,2,Technical Degree,1997,2,Male,3,3,Sales Representative,2,1540.0,9,Yes,21,3,3,1,12,5,3,12,1,14,8,Married,Y,80,1
25,No,Travel_Rarely,269,Sales,28,1,Marketing,1998,1,Male,2,2,Laboratory Technician,1,3780.0,3,Yes,19,3,4,3,16,5,1,4,15,15,0,Married,Y,80,1
26,No,Travel_Rarely,308,Sales,10,3,Life Sciences,1999,1,Female,3,3,Laboratory Technician,2,3570.0,5,No,12,3,1,1,8,6,2,1,5,3,4,Divorced,Y,80,1
23,No,Travel_Rarely,297,Research & Development,14,4,Marketing,2000,3,Male,4,4,Sales Executive,2,4930.0,6,No,19,4,2,1,15,0,1,4,14,5,2,Divorced,Y,80,1
33,No,Travel_Rarely,202,Research & Development,17,1,Technical Degree,2001,3,Female,3,5,Sales Executive,2,3080.0,0,No,12,3,4,3,15,4,2,15,15,13,5,Married,Y,80,1
23,Yes,Non-Travel,983,Research & Development,5,4,Technical Degree,2002,1,Female,3,1,Sales Executive,3,3570.0,0,Yes,16,3,3,2,39,6,3,6,12,6,4,Divorced,Y,80,1
53,No,Non-Travel,342,Human Resources,19,4,Marketing,2003,2,Female,1,4,Laboratory Technician,1,4350.0,7,No,19,3,3,3,40,2,2,16,2,4,9,Single,Y,80,1
59,No,Travel_Rarely,909,Sales,22,4,Medical,2004,4,Female,1,3,Healthcare Representative,4,5550.0,6,No,20,3,4,3,41,5,4,0,13,4,11,Single,Y,80,1
37,No,Non-Travel,1201,Research & Development,2,3,Marketing,2005,1,Male,4,4,Manufacturing Director,4,5230.0,2,No,22,3,4,1,19,2,1,13,3,13,1,Married,Y,80,1
35,Yes,Travel_Rarely,256,Human Resources,21,4,Technical Degree,2006,2,Female,1,2,Laboratory Technician,1,2920.0,9,Yes,24,3,3,2,17,5,2,8,3,10,1,Single,Y,80,1
33,No,Travel_Rarely,148,Research & Development,15,4,Life Sciences,2007,4,Female,3,4,Manager,2,2890.0,7,Yes,17,3,2,1,26,0,2,4,5,9,9,Single,Y,80,1
30,No,Non-Travel,880,Research & Development,25,4,Marketing,2008,1,Female,1,5,Laboratory Technician,2,2020.0,9,No,13,3,1,0,12,4,2,17,11,12,17,Divorced,Y,80,1
32,No,Travel_Rarely,651,Sales,21,3,Life Sciences,2009,4,Male,3,3,Manufacturing Director,2,4260.0,2,No,21,3,3,3,14,5,3,7,2,1,1,Married,Y,80,1
52,No,Travel_Rarely,214,Research & Development,20,3,Technical Degree,2010,1,Male,3,4,Manager,4,3960.0,1,No,17,3,3,1,34,4,1,4,1,3,1,Married,Y,80,1
27,No,Travel_Rarely,886,Research & Development,20,4,Technical Degree,2011,1,Male,4,3,Laboratory Technician,3,4360.0,1,No,18,3,3,2,23,1,4,14,10,7,8,Married,Y,80,1
37,No,Travel_Rarely,677,Sales,26,1,Human Resources,2012,3,Female,3,1,Manager,2,2380.0,6,No,23,3,1,3,26,0,3,4,3,1,13,Single,Y,80,1
48,No,Travel_Rarely,143,Research & Development,13,1,Technical Degree,2013,3,Male,1,5,Research Scientist,1,6040.0,2,No,22,4,2,0,30,2,2,20,5,12,8,Single,Y,80,1
33,No,Travel_Rarely,1307,Research & Development,10,3,Marketing,2014,3,Female,4,3,Manufacturing Director,3,1320.0,0,No,11,4,1,3,15,1,3,1,4,0,1,Married,Y,80,1
51,No,Travel_Rarely,1079,Research & Development,25,1,Marketing,2015,4,Male,3,1,Manager,2,7410.0,5,No,22,3,1,0,33,5,3,0,14,8,1,Married,Y,80,1
25,No,Travel_Rarely,348,Research & Development,29,4,Human Resources,2016,1,Female,3,5,Manufacturing Director,4,2320.0,8,No,19,3,1,0,7,0,3,18,7,14,2,Married,Y,80,1
32,Yes,Travel_Rarely,250,Sales,9,2,Marketing,2017,1,Male,4,2,Research Scientist,1,3500.0,3,Yes,20,3,2,3,14,1,1,5,6,7,15,Married,Y,80,1
24,No,Travel_Rarely,378,Research & Development,9,5,Medical,2018,3,Male,4,3,Healthcare Representative,4,5680.0,8,Yes,13,3,3,1,24,0,3,0,14,6,16,Single,Y,80,1
20,No,Travel_Rarely,1309,Research & Development,6,4,Other,2019,1,Male,2,3,Sales Executive,4,2700.0,0,Yes,23,3,1,2,38,1,2,12,6,11,13,Married,Y,80,1
38,No,Travel_Rarely,442,Sales,15,5,Technical Degree,2020,2,Male,3,5,Research Director,2,2570.0,2,No,22,3,4,0,32,1,1,10,0,9,0,Married,Y,80,1
22,No,Travel_Rarely,595,Research & Development,15,2,Technical Degree,2021,1,Male,4,1,Sales Executive,2,1550.0,7,Yes,21,3,4,3,8,4,3,20,3,9,6,Single,Y,80,1
48,No,Travel_Frequently,272,Research & Development,13,4,Human Resources,2022,3,Female,3,2,Human Resources,4,2440.0,7,No,16,3,2,0,40,5,2,2,2,5,13,Divorced,Y,80,1
39,No,Travel_Rarely,887,Research & Development,1,5,Technical Degree,2023,1,Male,3,3,Healthcare Representative,2,1340.0,5,No,22,4,2,3,30,3,1,9,15,5,5,Married,Y,80,1
30,No,Travel_Frequently,1087,Research & Development,20,4,Medical,2024,1,Male,1,4,Laboratory Technician,3,2930.0,5,No,13,3,1,0,36,0,4,1,11,6,10,Divorced,Y,80,1
59,No,Travel_Rarely,452,Research & Development,10,5,Technical Degree,2025,2,Female,1,2,Laboratory Technician,4,2230.0,5,No,21,4,4,1,41,4,4,20,15,3,1,Married,Y,80,1
54,No,Travel_Frequently,1087,Human Resources,2,2,Marketing,2026,1,Male,3,4,Sales Executive,3,4000.0,9,No,21,3,3,0,36,0,3,3,6,1,3,Single,Y,80,1
25,No,Travel_Rarely,722,Research & Development,10,1,Other,2027,2,Male,3,5,Manager,4,2800.0,5,Yes,22,3,2,0,7,4,1,20,6,13,17,Divorced,Y,80,1
